tweet_id,text,favorite_count,retweet_count,created_at
1515716675152543750,Hi Im a professional graphic designer if you need anything contact me Happy Easter 2NE1,0,0,Sun Apr 17 15:39:50 +0000 2022
1515716283702071304,Summary of removal of Governor Punjab with President swearingin delayed KarachiJalsa,1,0,Sun Apr 17 15:38:17 +0000 2022
1515715912695189505,ImranKhan to the man in uniform Theres only one conductor of the Orchestra and I bet you know who that is righ,0,0,Sun Apr 17 15:36:48 +0000 2022
1515715905132580864,ImportedGovtNotAcceptable KarachiJalsa PrimeMinisterImranKhan My Life is Not Important,0,0,Sun Apr 17 15:36:47 +0000 2022
1515715897352245251,It was symbolic when our KarachiJalsa Live Stream camera showed Chairman Imran Khans speech from the angle where,176,171,Sun Apr 17 15:36:45 +0000 2022
1515715546540609536,Video Link AyeshaBakhsh PTIofficial MediaCellPPP pmlnorg KarachiJalsa,43,18,Sun Apr 17 15:35:21 +0000 2022
1515715354093309955,KarachiJalsaOne call vs One LetterAcha sorry,15,14,Sun Apr 17 15:34:35 +0000 2022
1515714984076099585,ImranKhanPTI and Co after PeshawarJalsa and KarachiJalsa,0,0,Sun Apr 17 15:33:07 +0000 2022
1515714394361106442,laughs hystericallyKarachiJalsaPTIofficial HammadAzhar FaisalJavedKhan,3,2,Sun Apr 17 15:30:46 +0000 2022
1515714356650127365,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,0,1,Sun Apr 17 15:30:37 +0000 2022
1515714318494490630,Just in After the ImranKhan Regime Change process in Pakistan It is been observed that most of the celebratie,3,1,Sun Apr 17 15:30:28 +0000 2022
1515714258516209666,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,1,1,Sun Apr 17 15:30:14 +0000 2022
1515714215855677444,Trending Topics in Pakistan on 17Apr22 203004 KarachiJalsa PunjabAssembly Happy Easter4,1,2,Sun Apr 17 15:30:04 +0000 2022
1515714202878586884,Youre seriously going to post videos and photos of other events and call it KarachiJalsa Talk about spreading m,1,0,Sun Apr 17 15:30:01 +0000 2022
1515713951296004099,He was rightKarachiJalsa,2,0,Sun Apr 17 15:29:01 +0000 2022
1515713806181224448,THE DEVIL WHISPERSYou cant withstand the stormTHE WARRIOR REPLIEDI am the stormI am the keyboard Warri,1,1,Sun Apr 17 15:28:26 +0000 2022
1515713487976243209,Now that foreign media is covering ImranKhanPTI s Protest our local media will follow them as always,2,3,Sun Apr 17 15:27:10 +0000 2022
1515713237660348418,Youth is well informed KarachiJalsa,0,0,Sun Apr 17 15:26:11 +0000 2022
1515713134971039752,Thank you KarachiJalsa,1,0,Sun Apr 17 15:25:46 +0000 2022
1515712876132151296,During PTI KarachiJalsa what happened in major cities of Pakistan is unmatchable amp seems a silent revolution is,1,1,Sun Apr 17 15:24:44 +0000 2022
1515712749342539785,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 15:24:14 +0000 2022
1515712568903483402,rejected KarachiJalsa Shahbaz sharif ka mou tor du ha sun le hamza shahbaz bsdk,0,0,Sun Apr 17 15:23:31 +0000 2022
1515712490663030786,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 15:23:13 +0000 2022
1515712380008910852,Karachi cha gia KarachiJalsa Millions of People gathered to have a glance and hear their belov,12,4,Sun Apr 17 15:22:46 +0000 2022
1515712318377709568,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 15:22:31 +0000 2022
1515712277432918025,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,1,Sun Apr 17 15:22:22 +0000 2022
1515712236056100873,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 15:22:12 +0000 2022
1515712179789570054,KarachiJalsa Last Night,2,0,Sun Apr 17 15:21:58 +0000 2022
1515712159824871429,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,0,2,Sun Apr 17 15:21:54 +0000 2022
1515712147191472136,GFarooqi Daily routines KarachiJalsa,1,2,Sun Apr 17 15:21:51 +0000 2022
1515712024889765892,Im with you ImranKhanPTIKarachiJalsaWewantelection,1,0,Sun Apr 17 15:21:21 +0000 2022
1515711957801869318,KarachiJalsa yesterday again beating those concert vibesEqual or more than this amount,0,0,Sun Apr 17 15:21:05 +0000 2022
1515711954043682821,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 15:21:05 +0000 2022
1515711854470995971,InshAllah khan saab soon to continue where he left on 9 April at 1140 pm SupremeCourtofpakistan,0,0,Sun Apr 17 15:20:41 +0000 2022
1515711798875414541,Karachi Crowd was Amazing Thank you ImranKhanPTI ImranRiazKhan HaqeeqatTV KarachiJalsa,3,1,Sun Apr 17 15:20:28 +0000 2022
1515711778075852806,KarachiJalsa Last Night,1,0,Sun Apr 17 15:20:23 +0000 2022
1515711692109496327,I am a civil engineer PMP Certified since 2013 work as a freelancer Project Management Domain KarachiJalsa,1,0,Sun Apr 17 15:20:02 +0000 2022
1515711421824356353,Election of CM Punjab declared null amp void by GovernorImranKhanPTIPMLNMOONISELAHI6HamidMirPAK,1,0,Sun Apr 17 15:18:58 +0000 2022
1515711216315949059,Chief of Army Staff General Qamar Javed Bajwa during his address to retired officers said that it seems that Imra,44,27,Sun Apr 17 15:18:09 +0000 2022
1515711171277594627,ImranKhan today the world has seen an enormous crowd of Muslims supporting you throughout the world this all is,2,0,Sun Apr 17 15:17:58 +0000 2022
1515710960656424960,Im with you ImranKhanPTIKarachiJalsaWewantelection,1,0,Sun Apr 17 15:17:08 +0000 2022
1515710903353847809,During PTI KarachiJalsa what happened in major cities of Pakistan is unmatchable amp seems a silent revolution is,1,0,Sun Apr 17 15:16:54 +0000 2022
1515710876883509249,Im with you ImranKhanPTIKarachiJalsaWewantelection,1,0,Sun Apr 17 15:16:48 +0000 2022
1515710747678232576,We all stand with Imran Khan istandwithimrankhanBehindYouSkipper,2,2,Sun Apr 17 15:16:17 +0000 2022
1515710721832931329,ImranKhanPTI We all stand with Imran Khan istandwithimrankhan,0,0,Sun Apr 17 15:16:11 +0000 2022
1515710386175152131,Youth is well informed who wasis Mir JafferKarachiJalsa,0,1,Sun Apr 17 15:14:51 +0000 2022
1515710027423756290,omgI dont want to share this u provoke usGFarooqi jb jalson mein log gin na bnd krdo to ye bhi dekh l,0,0,Sun Apr 17 15:13:25 +0000 2022
1515709835941396480,Support vision of ImranKhanPTI with this fund raising special edition absolutelynot Tshirt to donate 10,0,0,Sun Apr 17 15:12:40 +0000 2022
1515709764092710923,Allah protect this man for our country Pakistan,0,1,Sun Apr 17 15:12:22 +0000 2022
1515709549931642892,The level of support for Imran Khan shows that the public is sick of corrupt leaders KarachiJalsa,0,0,Sun Apr 17 15:11:31 +0000 2022
1515709455534637057,Forever in love with this trackKarachiJalsa,28,24,Sun Apr 17 15:11:09 +0000 2022
1515709133634383876,Showbaz meanwhile KarachiJalsa CMShehbaz,0,0,Sun Apr 17 15:09:52 +0000 2022
1515708857871630337,Loook at the Passion amp Energy when ImranKhanPTI Khan is about to take On the Show PTI KarachiJalsa,0,0,Sun Apr 17 15:08:46 +0000 2022
1515708763361230859,Funniest poster yet KarachiJalsa,0,0,Sun Apr 17 15:08:24 +0000 2022
1515708622914920451,Shes so haseen Masha Allah KarachiJalsa,0,0,Sun Apr 17 15:07:50 +0000 2022
1515708420397146126,PTIofficial Showbiz personalities Syra Yousuf and Feroze Khan at the KarachiJalsa,0,0,Sun Apr 17 15:07:02 +0000 2022
1515708360196333572,Once he said I will be more dangerous for you Mafia when i will be out of government and he did that Hats off Im,29,31,Sun Apr 17 15:06:48 +0000 2022
1515708162573475843,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,1,2,Sun Apr 17 15:06:01 +0000 2022
1515708135498989581,The current population of Pakistan is 228550118Votes for the current MP 174ShehbazSharifChoorHai,0,0,Sun Apr 17 15:05:54 +0000 2022
1515708009930190852,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,0,0,Sun Apr 17 15:05:24 +0000 2022
1515707721097617410,Full vlog on KarachiJalsa check it out and subscribe too,0,0,Sun Apr 17 15:04:15 +0000 2022
1515707713170382849,PPP is limited to interior Sindh only not even in karachi and they are dreaming of crushing PTI on streets Can so,1,0,Sun Apr 17 15:04:13 +0000 2022
1515707644127895557,stevehanke This is last night gathering in Karachi KarachiJalsa,0,0,Sun Apr 17 15:03:57 +0000 2022
1515707458391613440,Mazaar e Quaid last night city of lights glowing at nightibrahimzauqKarachiJalsaPTIJalsaKarachi,3,0,Sun Apr 17 15:03:13 +0000 2022
1515707455950712836,No Caption needed BehindYouSkipper ImranKhanVsWesternSlavesAlAqsaUnderAttack,1,0,Sun Apr 17 15:03:12 +0000 2022
1515707291177263108,KarachiJalsaPakDemoCrazy summarized in 59 Seconds,0,0,Sun Apr 17 15:02:33 +0000 2022
1515707280204906498,Syra Yousuf and Feroze Khan were at the KarachiJalsa,0,0,Sun Apr 17 15:02:30 +0000 2022
1515707014474866695,Massive crowed gathered in faisalabad KarachiJalsa,1,0,Sun Apr 17 15:01:27 +0000 2022
1515706923617763330,Thankyou KARACHI People of Karachi given verdict they reject this imported govt amp demands immediate election,2,0,Sun Apr 17 15:01:05 +0000 2022
1515706880554848261,Imran Khan is not alone the nation is with him We will win this fight together against the corrupt mafia,3,2,Sun Apr 17 15:00:55 +0000 2022
1515706750971883531,22 This kind of affection love and loyalty of people towards their leader is unprecedented This nation needs a v,1,0,Sun Apr 17 15:00:24 +0000 2022
1515706639906926593,Why Bhopal Jonagadh and Hyderabad did not want to be a PART OF INDIAFull Video Here,1,2,Sun Apr 17 14:59:58 +0000 2022
1515706593731567616,AbsolutelyNot AbsolutelyNot Tiktok star pakistanigovinda usmankashmiri tiktok2022 Fallow my account all pt,0,0,Sun Apr 17 14:59:47 +0000 2022
1515706508339814408,Le Karachitesss KarachiJalsa,0,0,Sun Apr 17 14:59:26 +0000 2022
1515706419890335746,Reaction of faisalabad on a day of karachi jalsa KarachiJalsa,0,0,Sun Apr 17 14:59:05 +0000 2022
1515706408481742848,rejected KarachiJalsaProtest are done now time for real action,0,0,Sun Apr 17 14:59:02 +0000 2022
1515706306237284355,Aamir Liaquat Hussain was seen in Karachi Jalsa He seemed quite down to earth hereKarachiJalsa,3,2,Sun Apr 17 14:58:38 +0000 2022
1515706296741384195,Why Bhopal Jonagadh and Hyderabad did not want to be a PART OF INDIAFull Video Here,7,12,Sun Apr 17 14:58:36 +0000 2022
1515706126238687235,PunjabAssemblyA true leader cant be boughtKarachiJalsa PictureOfTheDay,1,0,Sun Apr 17 14:57:55 +0000 2022
1515706086405328904,MustafaChdry should apologise from the people of Karachi You should use other stunts for fame,0,0,Sun Apr 17 14:57:46 +0000 2022
1515705965462577154,11 This man got electromagentic field surrounds him The more the time passes the more people draws towards him,1,0,Sun Apr 17 14:57:17 +0000 2022
1515705803763765254,Thats the reason i love my king PTIGovernmentKarachiJalsa,0,0,Sun Apr 17 14:56:38 +0000 2022
1515705444039331847,The people of Pakistan have clearly rejected the imported govtKarachiJalsa,9,1,Sun Apr 17 14:55:12 +0000 2022
1515705151922876427,Style and dream Just retweet and show your love KarachiJalsa PunjabAssembly,4,2,Sun Apr 17 14:54:03 +0000 2022
1515704960452902924,No words to describe last nights feeling Blessed and honored to witness history in the making and be a part of it,4,1,Sun Apr 17 14:53:17 +0000 2022
1515704927254892547,Once he said I will be more dangerous for you Mafia when i will be out of government and he did that Hats off Im,170,198,Sun Apr 17 14:53:09 +0000 2022
1515704917939441665,Absolutely not is absolutely fake DGISPR PTIGovernment KarachiJalsa ISPR,0,0,Sun Apr 17 14:53:07 +0000 2022
1515704879951536136,MQM situation after KarachiJalsa,0,0,Sun Apr 17 14:52:58 +0000 2022
1515704635801186310,BOLNETWORK ThankYou Karachi for saying it loud KarachiJalsa,0,0,Sun Apr 17 14:52:00 +0000 2022
1515704634203164677,I believe one of the most defining political contributions of PTI Chairman Imran Khan is that he has politicized th,1,2,Sun Apr 17 14:51:59 +0000 2022
1515704474794352645,No words to describe how much we appreciate his struggle towards Pakistan In this blessed month of Ramadan he is,0,0,Sun Apr 17 14:51:21 +0000 2022
1515704307500343299,SamKhanpti1 AmbreenPTI1 This is why after a long time there is hope for Pakistan Like ImranKhan said at the,3,3,Sun Apr 17 14:50:41 +0000 2022
1515704194866761731,She nailed it KarachiJalsa,3,0,Sun Apr 17 14:50:15 +0000 2022
1515704100008206344,Once there was a King Who asked his minister to write something one his ring that will make him Happy when he i,0,0,Sun Apr 17 14:49:52 +0000 2022
1515704063643783169,MiftahIsmail SHUTUPKarachiJalsaKarachiImranKhanPakistanLovesImranKhan,0,0,Sun Apr 17 14:49:43 +0000 2022
1515704043573850115,The city that never disappoints KarachiJalsa ImranKhanPrimeMinister,0,0,Sun Apr 17 14:49:39 +0000 2022
1515703965324824581,The people of karachi have chosen Imran khanKarachiJalsa,3,0,Sun Apr 17 14:49:20 +0000 2022
1515703915828084737,These die heart fans came all the way from India to Karachi to support Khan Sahab,2,0,Sun Apr 17 14:49:08 +0000 2022
1515703875457716224,IK is the case study of Populism narcism and post truthKarachiJalsa,1,0,Sun Apr 17 14:48:58 +0000 2022
1515703830247264267,This is awareness for his FansShowbiz personalities Syra Yousuf and Feroze Khan at the,0,0,Sun Apr 17 14:48:48 +0000 2022
1515703696524562432,Its a WoW KarachiJalsa,0,0,Sun Apr 17 14:48:16 +0000 2022
1515703664610062342,Just listen to himKarachiJalsaPTIKarachiJalsa,0,0,Sun Apr 17 14:48:08 +0000 2022
1515703631655354373,Someone tag that This person is not even from Pakistan and dont even know whats going on in Pakistan but look,1,0,Sun Apr 17 14:48:00 +0000 2022
1515703517041860608,Turn your wounds into wisdomImranKhanPTI Hard time will always reveal good friends KarachiJalsa,0,0,Sun Apr 17 14:47:33 +0000 2022
1515703427346620419,My LordSupremeCourtofpakistan KarachiJalsa PunjabAssembly,0,0,Sun Apr 17 14:47:12 +0000 2022
1515702460630896641,SupremeCourtofpakistanKarachiJalsaLahore,1,1,Sun Apr 17 14:43:21 +0000 2022
1515702458240147460,This is his heart speaking KarachiJalsa BehindYouSkipper,2,0,Sun Apr 17 14:43:21 +0000 2022
1515702286638583809,These die heart fans came allthe way from India to Karachito support khan sahab Matlab Kch Bhi PTI walon,0,0,Sun Apr 17 14:42:40 +0000 2022
1515701603315200001,thank you Karachian eye opening seen for those have an eye KarachiJalsa,2,0,Sun Apr 17 14:39:57 +0000 2022
1515701514823925761,What is this Syra yousaf craze all over TwitterKarachiJalsa,0,0,Sun Apr 17 14:39:36 +0000 2022
1515701412130435075,With the legend of PTIBaluchistan one and only QasimKhanSuri this nation will always remember you symbol of barr,0,0,Sun Apr 17 14:39:11 +0000 2022
1515701373999857668,PTIPoliticsss NA33 Hangu Compilation Office Result82210 Polling StationsPTI 7232JUIF 5351ANP 1421,0,1,Sun Apr 17 14:39:02 +0000 2022
1515701326470168584,MALHACHIMI ImranKhanPTI 16 Million attended KarachiJalsa,0,0,Sun Apr 17 14:38:51 +0000 2022
1515701311571910662,Can any Pakistani tell me what is lifafa Pakistan Karachi KarachiJalsa,1,0,Sun Apr 17 14:38:47 +0000 2022
1515701113848307722,FarrukhHabibISF PTIofficial CMShehbaz these pictures r real taken by the Tsunami of ppl presented the,0,0,Sun Apr 17 14:38:00 +0000 2022
1515701084299444230,puppets are reject from every nook and cornor of PakistanKarachiJalsa,0,0,Sun Apr 17 14:37:53 +0000 2022
1515700971468468234,The only answer I want to give to those who were looking at the empty Places at KarachiJalsa that the angels of Al,0,0,Sun Apr 17 14:37:26 +0000 2022
1515700819361996809,Nations who leave themselves at the mercy of other powers do not deserve to be independent George Washington,5,2,Sun Apr 17 14:36:50 +0000 2022
1515700415299735559,Sike Its not a editing itss a love from Karachi to IMRAN KHAN KarachiJalsa,4,0,Sun Apr 17 14:35:14 +0000 2022
1515700315177328648,Yesterday at KarachiJalsa Karachities bid farewell to political parties at their funeral RIP MQM amp PPP,1,0,Sun Apr 17 14:34:50 +0000 2022
1515700009710329864,Imran khan should be thankful that he is not sitting with Saddam Hussain and Qadhafi in heaven Naseera Iqbal jav,1,1,Sun Apr 17 14:33:37 +0000 2022
1515699995177111555,I believe one of the most defining political contributions of PTI Chairman Imran Khan is that he has politicized th,0,0,Sun Apr 17 14:33:33 +0000 2022
1515699981247787009,KarachiJalsaPTIKarachiJalsaClose enough,0,0,Sun Apr 17 14:33:30 +0000 2022
1515699953699545088,Boss during his speech last night at KarachiJalsa ImranKhanPTI PTIofficial,0,0,Sun Apr 17 14:33:23 +0000 2022
1515699752926654471,This just broke my heart to pieces ImportedGovtNotAcceptedimrankhanPTIImranKhanKarachiJalsa,0,0,Sun Apr 17 14:32:36 +0000 2022
1515699192894828544,Did You Know With 358 Millon tweets and 931 Million Engagment is the Worlds Biggest Twi,5,5,Sun Apr 17 14:30:22 +0000 2022
1515699117720317958,Trending Topics in Pakistan on 17Apr22 193004 KarachiJalsa PunjabAssembly 4 Happy Easter5,0,2,Sun Apr 17 14:30:04 +0000 2022
1515698892893007876,SyedaShehlaRaza I request you to not embarrass yourself by posting such nonsense tweets It makes you and your pa,0,0,Sun Apr 17 14:29:11 +0000 2022
1515698786517012481,OryaMaqboolJan Pochna ye thaAgr supreme court k chief justice qanoon tore to Uska complain ya Uske khilaf case Ka,0,0,Sun Apr 17 14:28:45 +0000 2022
1515698746935418886,A Moon and Million Stars KarachiJalsaPTI KarachiJalsa,1,0,Sun Apr 17 14:28:36 +0000 2022
1515698638596546560,zartajgulwazir My Life Is Not As Important As The Independence Of This Country Imran Khan In KarachiJalsa,0,0,Sun Apr 17 14:28:10 +0000 2022
1515698519927107598,ImranKhanPTI Pochna ye thaAgr supreme court k chief justice qanoon tore to Uska complain ya Uske khilaf case Kaha,0,0,Sun Apr 17 14:27:42 +0000 2022
1515698425320386563,My Hero Imran Khan about last nightImranKhanPTI PTIKHI KarachiJalsa imrankhanPTI,8,5,Sun Apr 17 14:27:19 +0000 2022
1515698257237786625,With the culprits in the Govt Im amazed how will this system changeBut I have eyes on ALLAH who is the best pl,0,0,Sun Apr 17 14:26:39 +0000 2022
1515698097711726604,big sales expected in KarachiJalsa,0,0,Sun Apr 17 14:26:01 +0000 2022
1515698044486172676,Right now PTIT20worldcupPunjabAssemblyKarachiJalsaKarachiJalsaPTIEasterEaster2022,3,0,Sun Apr 17 14:25:48 +0000 2022
1515698008960163841,A nation formed on the ideology of merit and tolerance of economic and social wellbeing and prosperity calls out,3,0,Sun Apr 17 14:25:40 +0000 2022
1515697769125662722,PTIofficial SaffinaEllahi1 Pochna ye thaAgr supreme court k chief justice qanoon tore to Uska complain ya Uske k,3,4,Sun Apr 17 14:24:43 +0000 2022
1515697720379559945,I salute Pakistani social media activists who are keyboard warriors that today is still top,4,5,Sun Apr 17 14:24:31 +0000 2022
1515697688850976778,Top Twitter Trend Today KarachiJalsa Currently trending at 1 with 769K tweets Started trending about 21 h,1,0,Sun Apr 17 14:24:23 +0000 2022
1515697358192918533,PTIofficial Agr supreme court k chief justice qanoon tore to Uska complain ya Uske khilaf case Kahan krenge,0,0,Sun Apr 17 14:23:05 +0000 2022
1515697154995765249,Indeed it was massive Glory to the nation Pakistan ImranKhanPTIIstandwithImranKhanForeverKarachiJalsa,1,0,Sun Apr 17 14:22:16 +0000 2022
1515696852196376585,Kuch na hona sa kuch hona behtar ha When Robbers take it seriously KarachiJalsa,4,0,Sun Apr 17 14:21:04 +0000 2022
1515696848836915212,Reality of midnight CourtsCrimeMinisterShahbazSharif KarachiJalsa AbsolutelyNot,0,0,Sun Apr 17 14:21:03 +0000 2022
1515696723192172545,PTIofficial u should also install screens at Jalsa gah so that ppl who are very far from m,0,1,Sun Apr 17 14:20:33 +0000 2022
1515696283272593411,Thankyou Karachi The City Of Lights KarachiJalsa,1,2,Sun Apr 17 14:18:48 +0000 2022
1515696118742630403,Salute to all of keyboard warriors Due to all of you this trend is still in top trending,67,72,Sun Apr 17 14:18:09 +0000 2022
1515696013175975938,Are you guys visiting the same dam you claimed does not exist KarachiJalsa,0,0,Sun Apr 17 14:17:44 +0000 2022
1515695935384616960,MY SWEETHEART KHAN ImranKhanPTI IKturkish KhanMinister imrankhanPTI ImranKhanPrimeMinister PTIFamily,2,0,Sun Apr 17 14:17:25 +0000 2022
1515695631695851521,We will always be there to support youKarachiJalsa BehindYouSkipper,1,1,Sun Apr 17 14:16:13 +0000 2022
1515695626549346310,Showbiz personalities Syra Yousuf and Feroze Khan at the KarachiJalsa,5,14,Sun Apr 17 14:16:12 +0000 2022
1515695590956408833,Tours around GeorgiaRent car with driver For reservation 00995514205050 KarachiJalsa,0,0,Sun Apr 17 14:16:03 +0000 2022
1515695330146271232,That staminaThat chrismaThat hopeThat passionThat smileThat courageThat boldnessThat confidenceMade him Im,0,1,Sun Apr 17 14:15:01 +0000 2022
1515694455638081537,Piece of advice PrimeMinister KarachiJalsa,0,0,Sun Apr 17 14:11:33 +0000 2022
1515694169532022788,ImranKhanPTI Your little fan from Karachi jalsa Massisve crowd KarachiJalsa,0,0,Sun Apr 17 14:10:24 +0000 2022
1515694108169359368,Trend is Continuously declining insafians are you tired KarachiJalsa,2,2,Sun Apr 17 14:10:10 +0000 2022
1515693954305515525,PunjabAssemblyA true leader cant be boughtKarachiJalsa,166,174,Sun Apr 17 14:09:33 +0000 2022
1515693476511465475,PunjabAssemblyWe will always be there to support youKarachiJalsa,89,121,Sun Apr 17 14:07:39 +0000 2022
1515693321729024003,Leader KarachiJalsa,0,0,Sun Apr 17 14:07:02 +0000 2022
1515693195509878794,KarachiJalsa today,0,0,Sun Apr 17 14:06:32 +0000 2022
1515693176543395840,The National Anthem of Pakistan in the historic Karachi Jalsa Pakistan Zindabad,0,0,Sun Apr 17 14:06:28 +0000 2022
1515693133392408576,Thank you Karachi whole Pakistan is proud of you today Probably the biggest Jalsa of South Asia KarachiJalsa,2,1,Sun Apr 17 14:06:17 +0000 2022
1515693111351070729,Dont be surprised if the actual popularity if PMLN and PPP in awam is in single digits This of course will not,0,0,Sun Apr 17 14:06:12 +0000 2022
1515693050173214730,I salute all those who have participated in the imported government na manzoor trend ImranKhanPTI KarachiJalsa,0,2,Sun Apr 17 14:05:58 +0000 2022
1515692965150466048,Dont try to harass our social media activists We dont want and never endorsed any such activity against our ins,1,1,Sun Apr 17 14:05:37 +0000 2022
1515692816042795017,This was Karachi And next will be Lahore Stay tuned NoMoreShahbazSharif,1,0,Sun Apr 17 14:05:02 +0000 2022
1515692580213866499,Ch Pervaiz Elahi Rana Mashood Press Conference Today Punjab Assembly via YouTube,0,0,Sun Apr 17 14:04:05 +0000 2022
1515692533468307460,Did our army really bombed into Afg as claimed by govt MNAs Why is there no official stance yet on it Asking b,0,0,Sun Apr 17 14:03:54 +0000 2022
1515692359010648065,I LOVE U KARACHIIIIIIIIIIIIKarachiJalsa,0,0,Sun Apr 17 14:03:13 +0000 2022
1515692040197230597,our khan n awam at the end KarachiJalsa,5,3,Sun Apr 17 14:01:57 +0000 2022
1515691801151254539,After FB now they are reporting my personal Twitter account Twitter hace a lookKoi to rokay tabdeeli ko,2,0,Sun Apr 17 14:01:00 +0000 2022
1515691795967053827,Today protest in Melbourne against ImportedGovermentNational anthem KarachiJalsa,95,57,Sun Apr 17 14:00:59 +0000 2022
1515690986072121346,NA33NA33 HanguResults52 polling stations PTI 5536 JUIF 5201InshaAllah PTIKarachiJalsaPunjabAssembly,1,1,Sun Apr 17 13:57:45 +0000 2022
1515690974479011853,One of the main factors behind Sri Lankas economic crises is Dynastic Politics One family 11 ministries and,0,0,Sun Apr 17 13:57:43 +0000 2022
1515690860884676617,At Leader at the Leaders Place KarachiJalsa imrankhanPTI,0,0,Sun Apr 17 13:57:16 +0000 2022
1515690837191110661,Showbiz personalities Syra Yousuf and Feroze Khan at the KarachiJalsa,8,8,Sun Apr 17 13:57:10 +0000 2022
1515690722070081539,That staminaThat chrismaThat hopeThat passionThat smileThat courageThat boldnessThat confidenceMade him Im,85,120,Sun Apr 17 13:56:42 +0000 2022
1515689940406910984,Aamir Liaquat Hussain was seen in Karachi Jalsa today He seemed quite down to earth hereKarachiJalsa,0,0,Sun Apr 17 13:53:36 +0000 2022
1515689925366194178,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 13:53:33 +0000 2022
1515689763944255491,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 13:52:54 +0000 2022
1515689618712276996,Imported regime will soon kick out to their bossesKarachiJalsa,0,0,Sun Apr 17 13:52:19 +0000 2022
1515689429960204289,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 13:51:34 +0000 2022
1515689331750580225,Im with you ImranKhanPTIKarachiJalsaWewantelection,0,0,Sun Apr 17 13:51:11 +0000 2022
1515689330714554377,All the Nation is with Imran KhanKarachiJalsa,0,0,Sun Apr 17 13:51:11 +0000 2022
1515689033481003009,KarachiJalsa It was bigger than the biggestKarachi has never witnessed such a charged c,8,5,Sun Apr 17 13:50:00 +0000 2022
1515688917927878660,Im having trust issues with this government amp its followers And theyre everywhere KarachiJalsa Karachi,1,0,Sun Apr 17 13:49:32 +0000 2022
1515688796016324616,Engro Denies Claims of Providing Private Jet for Imran Khan to Fly from Islamabad to Karachi Engro Clarified in tw,6,3,Sun Apr 17 13:49:03 +0000 2022
1515688577262256134,Always With you Imran KhanImranKhanPrimeMinister KarachiJalsaimrankhanPTI,0,0,Sun Apr 17 13:48:11 +0000 2022
1515688560602791937,Karachi has given its verdict now is the time for Lahore KarachiJalsa ImranKhan,0,0,Sun Apr 17 13:48:07 +0000 2022
1515688278531395593,According to a survey conducted with the help of Google Earth at least 16 million people were present at the Kara,0,0,Sun Apr 17 13:47:00 +0000 2022
1515688262458871812,This is more than a protest Pakistan ZindabadImranKhan KarachiJalsa,1,0,Sun Apr 17 13:46:56 +0000 2022
1515688170750414851,These goons of jati umraa want to hijack PakistanBut they dont know that Imran khan has made this Crowd a Nation w,1,0,Sun Apr 17 13:46:34 +0000 2022
1515688095068401670,Last Night MQM Is DIED KarachiJalsa,1,1,Sun Apr 17 13:46:16 +0000 2022
1515688006589558785,Khan sahib you will be alone when we are not KarachiJalsa,27,30,Sun Apr 17 13:45:55 +0000 2022
1515688000121819138,867 million tweets in a 24 hour period No wonder all of us on Social Media got a shoutout by Imran Khan at the,0,0,Sun Apr 17 13:45:54 +0000 2022
1515687942697668612,Scenes from KarachiJalsa last night Our Hero Picture of the day,1,0,Sun Apr 17 13:45:40 +0000 2022
1515687940784943107,Several celebrities were spotted at former prime minister Imran Khans KarachiJalsa on Saturday the second one or,10,5,Sun Apr 17 13:45:39 +0000 2022
1515687816424046599,We love you karachiKarachiJalsa,0,0,Sun Apr 17 13:45:10 +0000 2022
1515687536261218307,Nation will make these Lotas exmple in the historyKarachiJalsa,0,0,Sun Apr 17 13:44:03 +0000 2022
1515687458247163907,Allah will indeed rise name of His beloved prophet and also those who love his prophet PBUH IK raised voice for th,0,0,Sun Apr 17 13:43:44 +0000 2022
1515687441126014987,Why do they even call themselves journalists KarachiJalsa,0,1,Sun Apr 17 13:43:40 +0000 2022
1515687334536257537,When I took a cab in Dubai last night the driver was busy watching something on his phone I asked Imran Khan ja,579,161,Sun Apr 17 13:43:15 +0000 2022
1515686967685656576,JohnnySins spotted in the KarachiJalsa against ImportedGovtNotAcceptable,1,2,Sun Apr 17 13:41:47 +0000 2022
1515686899356217358,PTI inaugurtaed DAM visited by puppet imported PM to showoffKarachiJalsa,0,0,Sun Apr 17 13:41:31 +0000 2022
