tweet_id,text,favorite_count,retweet_count,created_at
1515733830249984010,"Showbiz personalities Syra Yousuf and Feroze Khan at the #KarachiJalsa

#امپورٹڈ_حکومت_نامنظور https://t.co/HxQbz3B9W9",1,3,Sun Apr 17 16:48:00 +0000 2022
1515733576804966400,"So true 😃🥹

#امپورٹڈ_حکومت_نامنظور #KarachiJalsa https://t.co/rcKEo2GyNB",1,1,Sun Apr 17 16:47:00 +0000 2022
1515733426502045703,"Feeling proud to cover @ImranKhanPTI entry moment at #KarachiJalsa

#امپورٹڈ_حکومت_نامنطور https://t.co/uqOGb0VzWf",2,2,Sun Apr 17 16:46:24 +0000 2022
1515733208129748997,#امپورٹڈ_حکومت_نامنظور #KarachiJalsa simply brilliant! https://t.co/wmkK9PBPRD,2,1,Sun Apr 17 16:45:32 +0000 2022
1515733070703325186,"Who do you support ?
Behind you skipper Always and forever ❤️
#KarachiJalsa
#امپورٹڈ_حکومت_نامنطور https://t.co/1dUihIM9iY",2,3,Sun Apr 17 16:44:59 +0000 2022
1515733000717283328,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/1Z1oLXNQtV",0,0,Sun Apr 17 16:44:42 +0000 2022
1515732962712637450,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/VtpScLN4IB",1,0,Sun Apr 17 16:44:33 +0000 2022
1515732922233462792,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/JjcUGK5bhM",0,0,Sun Apr 17 16:44:24 +0000 2022
1515732899307397127,I remember my early days of learning #uiuxdesign just like yesterday and my joy knew no bounds when I got my first… https://t.co/EaFjJbYHRY,0,0,Sun Apr 17 16:44:18 +0000 2022
1515732877589508096,"Our hero!
#KarachiJalsa
#Karachi
#ImranKhan
#PakistanLovesImranKhan
#امپورٹڈ_حکومت_نامنظور https://t.co/UF89OxY5y1",2,2,Sun Apr 17 16:44:13 +0000 2022
1515732745103810565,"What a heart warming welcome karachi
#ImranKhanPrimeMinister #KarachiJalsa https://t.co/bLAtMqKaYM",2,1,Sun Apr 17 16:43:42 +0000 2022
1515732729689739271,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/bmg5JTkb1Z",0,0,Sun Apr 17 16:43:38 +0000 2022
1515732698618343431,"Donald Lu (American Ambassador) &amp;  its Regime changer Team.
#امپورٹڈ_حکومت_نامنظور #امپورٹڈ_حکومت_نامنظور… https://t.co/StF7LPIdtN",1,0,Sun Apr 17 16:43:30 +0000 2022
1515732682587652096,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/I2zHpAkOhn",0,0,Sun Apr 17 16:43:27 +0000 2022
1515732625742344198,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/nRYlRWBlve",0,0,Sun Apr 17 16:43:13 +0000 2022
1515732541793357827,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/BHCmElAm9m",0,0,Sun Apr 17 16:42:53 +0000 2022
1515732482997600263,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/HzcfZFo8ku",0,0,Sun Apr 17 16:42:39 +0000 2022
1515732455067684881,"##KarachiJalsa
#امپورٹڈ_حکومت_نامنطور
Over 1 Billion Rupees Donated by Pakistanis in 24 hours on Imran Khan call.… https://t.co/NIW7rk2yFq",2,4,Sun Apr 17 16:42:32 +0000 2022
